datetime,Volume,BBP_5_2.0,DPO_20,BULLP_13,Target
2021-02-24 15:00:00,1342307,0.3424972237351487,-0.7852592370001332,-0.4295314896208708,1
2021-02-24 16:00:00,649659,0.4279819124333571,-0.4581915865001065,0.0771567546106837,0
2021-02-24 17:00:00,566418,0.529414464029708,-0.4755098500001224,0.3446402039520109,1
2021-02-24 18:00:00,614009,0.790371556668499,0.1103420359998779,0.3703338505302866,0
2021-02-24 19:00:00,495638,0.432723397926506,-0.1058887720001422,0.2212950218831082,1
2021-02-24 20:00:00,1301329,0.9329429265520804,0.8688816809998627,0.709936014471225,0
2021-02-24 21:00:00,1557,0.6580637095326067,0.8644284079998528,0.7611999866896184,0
2021-02-24 22:00:00,400,0.6106234840670821,1.1123268849998451,0.2665074143053942,0
2021-02-24 23:00:00,970,0.720866744442687,1.4750206569998454,0.3471886836903337,0
2021-02-25 00:00:00,100,0.4593520934625151,1.5096571699998265,0.1703541288774204,1
2021-02-25 12:00:00,4900,0.0299010029565485,1.08857613249981,-0.2371044252479208,1
2021-02-25 13:00:00,10048,0.3885036329396533,1.5957536454997978,-0.0505489587839349,0
2021-02-25 14:00:00,1014517,0.2882882865674763,1.4962973779998094,1.5662098953280577,0
2021-02-25 15:00:00,1504992,0.0911259000571184,0.9797185219998,-0.0882344397188177,0
2021-02-25 16:00:00,1005189,0.0307824515159726,-0.3330053400001844,-0.2014519554732601,0
2021-02-25 17:00:00,1607215,0.0944479261129816,-1.586352309000219,-1.1043246304056566,1
2021-02-25 18:00:00,1544147,0.3459920527619748,-0.6254364675002222,-1.0893512289191278,0
2021-02-25 19:00:00,1121246,0.3955053552059812,-0.6531456750002178,-0.0713511276449736,0
2021-02-25 20:00:00,2622450,0.1486646874492573,-1.6249472810002177,-0.8669871922671177,0
2021-02-25 21:00:00,17745,0.1662210100404594,-1.832271557000212,-1.413242384800384,0
2021-02-25 22:00:00,700,0.2405324011417055,-1.7540919920002125,-1.7528112126860549,0
2021-02-26 00:00:00,1878,0.198706080913806,-2.129155950500234,-1.6494380765880408,1
2021-02-26 12:00:00,12390,0.8167803892609858,-0.9841717845002194,-0.2107153785040338,1
2021-02-26 13:00:00,12778,0.9520806498072878,0.2780817224997918,0.4386028555679644,0
2021-02-26 14:00:00,1237865,0.7569904431456225,-0.0935185915002136,1.8193689804868145,1
2021-02-26 15:00:00,2242122,0.8628639800565732,1.241471600499807,1.7531408532744166,1
2021-02-26 16:00:00,1233850,0.8367690239981216,1.5541898354998125,1.8236100585209272,0
2021-02-26 17:00:00,918458,0.6019999045530045,0.5962428314997936,1.956112735875081,0
2021-02-26 18:00:00,783497,0.3657887078625435,-0.27016480600021,1.509847295035783,1
2021-02-26 19:00:00,1098073,0.4366210033153783,-0.0930237835002145,0.7470392871735356,0
2021-02-26 20:00:00,2624955,0.0415450875669835,-2.752118389000202,2.13605127043445,1
2021-02-26 21:00:00,27492,0.2834051580316787,-2.531929122000207,-0.6572729210561761,1
2021-02-26 22:00:00,1266,0.3943778704760092,-2.6759180590002245,-0.4785526809052953,0
2021-03-01 12:00:00,6322,0.7772978651749235,-1.5210377400002244,1.027580727795467,0
2021-03-01 13:00:00,6964,0.7989321705365411,-1.6353382340002156,0.8666461252532542,1
2021-03-01 14:00:00,1360236,0.8870071822751869,-0.4166277720002114,1.763556377359933,1
2021-03-01 15:00:00,1069872,0.8505291586617765,0.2775869164998141,2.280691717737085,1
2021-03-01 16:00:00,720251,0.8655663640209356,1.0338999219998186,2.699917085203211,0
2021-03-01 17:00:00,551861,0.6925156394897701,0.5400822064998181,2.404693698745604,1
2021-03-01 18:00:00,480958,0.6791354785215803,0.4841689779998148,2.031477593210525,1
2021-03-01 19:00:00,901419,0.9398229355176292,1.5480047379998467,2.7732932298947333,1
2021-03-01 20:00:00,1510434,0.8388678765911417,1.6004543154998316,2.5580665970526297,1
2021-03-01 21:00:00,3547,0.8219232537357882,2.031431502999837,2.8189132231879768,1
2021-03-02 12:00:00,2000,0.6973358279715898,1.854785284999835,2.0684324598754102,0
2021-03-02 13:00:00,3500,0.4871635505369378,1.6479558264998246,1.966623838464628,0
2021-03-02 14:00:00,1128944,0.0282236843308428,0.479715712499825,2.25399914439825,0
2021-03-02 15:00:00,998219,0.1186751455278812,0.0086591309998453,0.7925286580556445,0
2021-03-02 16:00:00,766437,0.2003712410558368,-0.1650182460001303,0.1307810054762654,1
2021-03-02 17:00:00,559953,0.371959439407186,0.3446333109998676,0.3771733675510802,0
2021-03-02 18:00:00,413062,0.3422652193840916,0.3772905914998716,0.1748492550437816,1
2021-03-02 19:00:00,522546,0.4940173880486619,0.7102959229998618,-0.0112950299624685,0
2021-03-02 20:00:00,1305700,0.0270534164599348,0.1808520824998538,0.2348947443178701,0
2021-03-02 21:00:00,2359,0.1917855404305933,0.4609130259998579,-0.6553852048703988,0
2021-03-03 12:00:00,2792,0.4852930666006304,1.1764044334998545,0.2992060158253764,0
2021-03-03 13:00:00,7539,0.1418653964979939,0.5385977839998617,-0.0927303050068246,0
2021-03-03 14:00:00,988711,0.0747348399996466,0.0942607954998635,0.2485034599941542,1
2021-03-03 15:00:00,1165727,0.4212771712043358,0.9121773204998362,-0.6338244485764335,0
2021-03-03 16:00:00,548355,0.2687706449515953,0.6071285994998448,-0.2350838144940894,0
2021-03-03 17:00:00,521622,0.1103998837493934,0.1796150569998502,-0.4517315524235101,0
2021-03-03 18:00:00,673389,0.1506856455202626,0.0272143979998418,-0.4974698220772922,0
2021-03-03 19:00:00,1064183,0.1903306198815707,-0.0539340015001528,-1.186992263209106,0
2021-03-03 20:00:00,1390498,0.1060174830344861,-0.4898592560001589,-1.0937636441792336,0
2021-03-03 21:00:00,3130,0.2075040659390407,-0.2617530755001525,-1.5878298992964943,1
2021-03-03 22:00:00,700,0.340340900609583,0.0766951404998224,-1.2790004165398583,0
2021-03-03 23:00:00,300,0.1366769260758976,-0.3607145490001784,-1.3465172084627284,1
2021-03-04 00:00:00,1439,0.4011481631700941,0.2003969734998207,-1.213534481539483,1
2021-03-04 12:00:00,4797,0.3566787889273952,0.3295416809998244,-0.9355560041767036,1
2021-03-04 13:00:00,4955,0.7447648195824741,0.9341962484998164,-0.2533758807228849,0
2021-03-04 14:00:00,1288610,0.0649128225347484,-0.0658093760001747,1.100421915094671,1
2021-03-04 15:00:00,1800754,0.8873280439596956,1.9119355284998107,0.4413427786525687,0
2021-03-04 16:00:00,1007774,0.6880657934747072,1.749143922499826,0.7331413517022014,0
2021-03-04 17:00:00,1889747,0.1367867394183398,-0.1657604540001784,0.8051237800304563,0
2021-03-04 18:00:00,2032563,0.1057753077893868,-1.64325515100019,-1.0205135414024653,1
2021-03-04 19:00:00,1606076,0.3963262660211871,0.0341417054998203,-0.675389224059245,0
2021-03-04 20:00:00,2820535,0.4526699066091734,-0.0079169175001823,-0.8362048591936428,0
2021-03-04 21:00:00,10704,0.4663878410414007,-0.3760535735001724,-0.9387034607374148,0
2021-03-04 22:00:00,100,0.4650611694805286,-0.4809527245001845,-1.2202411206320676,0
2021-03-04 23:00:00,100,0.1054445513123838,-0.9322170190001628,-1.419147069113194,0
2021-03-05 00:00:00,1360,0.1216278577779922,-1.2592846600001764,-1.3182007049541653,1
2021-03-05 12:00:00,3870,0.86947904875254,0.3706106959998294,-0.0611024785321347,0
2021-03-05 13:00:00,10104,0.7491062381418353,0.2459192449998113,0.1102059998295885,0
2021-03-05 14:00:00,1420023,0.3282147531640303,-0.8283074720001906,1.4332695527110817,0
2021-03-05 15:00:00,1731975,0.2806427087608227,-0.9624002625001964,-0.0183977205333576,1
2021-03-05 16:00:00,1681442,0.2894541339240948,-0.7555708005001804,-0.567126220457169,1
2021-03-05 17:00:00,1171702,0.4438396290877656,-0.4636344705001676,-0.0747112318204301,1
2021-03-05 18:00:00,1222534,0.9901698121521046,0.7377577314998263,0.8365111484396408,1
2021-03-05 19:00:00,1023665,0.9281672431034153,1.9059978454998256,1.377223915805402,1
2021-03-05 20:00:00,1878790,0.7849661168780672,2.0866025224998026,1.6526652092617695,1
2021-03-05 21:00:00,40920,0.6638807443358561,2.128661145999814,0.9768985207957996,0
2021-03-05 22:00:00,100,0.6580623534010986,2.4770055119998062,0.8627888235392618,1
2021-03-08 12:00:00,12773,0.0015552137420473,0.7629929094998289,-0.4027647983949123,1
2021-03-08 13:00:00,5000,0.5049945797787809,2.1336092194998315,0.4436372928043681,0
2021-03-08 14:00:00,1537323,0.0915204355016025,-0.2958947875001456,0.8072085852608808,1
2021-03-08 15:00:00,1474760,0.256620165992155,-0.1712033395001526,-0.4885758497763817,0
2021-03-08 16:00:00,1376581,0.1854433423355521,-1.1712089570001751,-0.6039786155226068,1
2021-03-08 17:00:00,1057436,0.2997356160407249,-1.0425590505001736,-1.1058098147336608,0
2021-03-08 18:00:00,1097975,0.1009882529166602,-1.9262849445001533,-0.7442591097717042,1
2021-03-08 19:00:00,908859,0.347262994723511,-1.5190585160001433,-0.9404757198043256,0
2021-03-08 20:00:00,2208539,0.1197783195400647,-2.3567673315001514,-1.0139411312608502,1
2021-03-08 21:00:00,4819,0.2789842192117508,-2.333016576000162,-1.5349616925092988,0
2021-03-08 22:00:00,1788,0.2956872619809726,-2.4295040060001583,-1.319922656436546,0
2021-03-09 00:00:00,1329,0.4697114131609258,-2.379528465500144,-0.7496537626599036,0
2021-03-09 12:00:00,11866,0.99841279856796,-0.451759095000142,1.6137610720058009,1
2021-03-09 13:00:00,20841,0.8361565885919509,-0.3592301205001433,0.977481758862112,1
2021-03-09 14:00:00,1491455,0.859853620702227,0.8495841914998579,2.138477926167539,1
2021-03-09 15:00:00,1654120,0.7471904450147078,0.6971835329998584,2.920143483857885,1
2021-03-09 16:00:00,752595,0.7578748960313909,0.8099996049998595,1.783388893306764,1
2021-03-09 17:00:00,577180,0.7581296132093404,0.9401339299998456,2.0460461428343706,1
2021-03-09 18:00:00,810104,0.9510008944503262,1.518068898499834,2.409726986715171,0
2021-03-09 19:00:00,692214,0.7679253939881148,1.2291014189998322,1.9043144628987108,0
2021-03-09 20:00:00,1685700,0.4656945153068336,0.5967376404998106,2.050735171056033,1
2021-03-09 21:00:00,3582,0.3628937112621618,0.5264749989998023,0.926496678048025,0
2021-03-09 22:00:00,100,0.2838728805446219,0.4482954439997968,0.7771751897554537,1
2021-03-10 12:00:00,9550,0.0822151375844832,-0.2206840705002122,0.509225551218961,1
2021-03-10 13:00:00,21389,0.8082594729595025,0.5418140334997901,1.1801037753305366,0
2021-03-10 14:00:00,1307770,0.3061487994272199,-0.1781306400002051,1.6604219988547442,0
2021-03-10 15:00:00,1399215,0.0985789861040119,-1.0539396200002074,0.7064550904469229,1
2021-03-10 16:00:00,760498,0.3955808901151783,-0.6081182160002072,0.099415723240213,0
2021-03-10 17:00:00,521435,0.3390286767385363,-0.8109892160001948,0.1120744399201925,0
2021-03-10 18:00:00,936551,0.316399931624294,-1.0005004250001974,0.1511994856458756,1
2021-03-10 19:00:00,582911,0.9048153469384288,-0.4146485425001884,0.5395827748393174,0
2021-03-10 20:00:00,1047357,0.234302613933599,-1.1316243750002002,0.5162214641479892,1
2021-03-10 21:00:00,2422,0.3769681122048255,-1.1227178365002004,-0.1993602607303017,1
2021-03-10 22:00:00,900,0.4340232160370016,-1.1039151645001937,-0.1539154034831114,1
2021-03-11 12:00:00,11782,0.9824407627090588,1.19941297199982,1.8769902813001809,0
2021-03-11 13:00:00,15050,0.8134083602739927,1.2548313964998243,2.051347941114443,0
2021-03-11 14:00:00,1063937,0.5834107444610162,0.5131152069997995,2.224830862383812,1
2021-03-11 15:00:00,785727,0.6563250541265394,1.2043610449998,1.2326461763289842,0
2021-03-11 16:00:00,725522,0.3523164931832422,0.8535426489998059,1.476433233996275,0
2021-03-11 17:00:00,421344,0.303830029578605,0.6838237369998126,1.078901141996809,1
2021-03-11 18:00:00,468331,0.4333695193116229,0.7090589109998149,0.8526719088544041,0
2021-03-11 19:00:00,360160,0.2991998351149836,0.6046545604998101,0.5385936461609191,1
2021-03-11 20:00:00,1212033,0.6353115628328057,0.6660106664998153,0.6525059538522129,0
2021-03-11 21:00:00,900,0.609269675676048,0.697183534999823,0.444778269016183,0
2021-03-11 22:00:00,420,0.1071329572123151,0.6501768384998172,0.172005697728153,1
2021-03-12 12:00:00,4006,0.0020466504610843,-0.7615084835001653,-0.9029718305187372,0
2021-03-12 13:00:00,3073,0.1671002802703874,-0.8832310875001781,-0.6622907718732023,0
2021-03-12 14:00:00,1165973,0.2369166922630976,-1.1627972340001662,-0.4856811544627391,0
2021-03-12 15:00:00,1077900,0.2432856860889443,-1.572497702500172,-0.5732227438251982,1
2021-03-12 16:00:00,578166,0.5731825790435723,-1.0895657450001863,-0.5549518661358803,1
2021-03-12 17:00:00,573763,0.9123928312957414,-0.5586374760001718,0.3075362904549621,0
2021-03-12 18:00:00,362247,0.7752803646613764,-0.6353326195001614,0.2657231346756816,1
2021-03-12 19:00:00,330104,0.7233300694831462,-0.6086130200001634,0.1485935197220129,1
2021-03-12 20:00:00,846483,0.8263856768695015,-0.4304823830001822,0.3719420711903041,0
2021-03-12 21:00:00,1300,0.7316631663535672,-0.693225073500173,0.1972262595916873,0
2021-03-12 22:00:00,100,0.7077046446032127,-0.8594803405001841,0.1775334853642931,0
2021-03-15 11:00:00,2700,0.9421381821052132,-0.6635366295001859,0.8364194131694092,0
2021-03-15 12:00:00,2267,0.6327670442383706,-1.1350880245001775,0.4271152084309193,1
2021-03-15 13:00:00,796023,0.9908654935628458,0.6165299359998357,2.308570961512217,0
2021-03-15 14:00:00,750879,0.7852334016279655,0.1900060184998437,1.891123521296194,0
2021-03-15 15:00:00,448118,0.5202252580948181,-0.8923850230001591,1.5318977039681698,1
2021-03-15 16:00:00,330202,0.5041401711558663,-1.004706294000158,0.8097654276869974,1
2021-03-15 17:00:00,211566,0.6545084295783856,-0.6583411540001407,1.169099695160284,1
