datetime,Volume,Ret_10,Std_10,Ret_15,Std_15,Ret_20,Std_20,Ret_25,Std_25,Target
2021-05-07 12:00:00,17877,1280.5057666,0.9761938751575359,1913.30496879,1.0739864993468893,2550.35951406,0.9699254912410802,3190.89750296,0.9271910855596635,0
2021-05-07 13:00:00,793744,1282.71364949,0.909128881924353,1915.78994379,1.0949733299040516,2551.2611055899997,1.0184147966399064,3192.48192861,0.9653810980626487,1
2021-05-07 14:00:00,951085,1284.75400388,0.9165779466316878,1918.54282074,1.136568148388292,2552.7175873200003,1.097805580072999,3194.33425621,1.0244214989466855,1
2021-05-07 15:00:00,590703,1287.15156087,0.9687520436339959,1921.7221733200001,1.2101479046363828,2555.23389807,1.2148290251033527,3195.95991376,1.1107097760588966,0
2021-05-07 16:00:00,429416,1289.23155027,0.8665363702986206,1924.6235429,1.1738255160854212,2557.86807169,1.2495576931320005,3197.01070391,1.1520586175309442,0
2021-05-07 17:00:00,462140,1290.7662766600001,0.6691197686726703,1927.2468454300001,1.0330519874612651,2560.04604762,1.2349318930720146,3197.10059289,1.1551467623155982,1
2021-05-07 18:00:00,408655,1291.5493833700002,0.6231282874527677,1929.6133356100001,0.9334383881423304,2562.6896299100003,1.209389153728009,3198.16079171,1.182752208129211,0
2021-05-07 19:00:00,866404,1292.35211428,0.5420231961685567,1931.2968235800001,0.8705040203631674,2565.0856404399997,1.1749370170450557,3199.26040702,1.204571727110475,1
2021-05-07 20:00:00,1858,1293.16494306,0.4517572849109022,1932.90134409,0.8128759770180499,2567.47195654,1.1400571986654582,3200.9836812900003,1.2234464774152214,0
2021-05-10 11:00:00,220,1293.20459488,0.4471513629398486,1934.39646908,0.7015927585472232,2569.78846171,1.0601124170878848,3203.0329905,1.2068233832701656,0
2021-05-10 12:00:00,389,1291.8167810300001,0.35833808892495467,1935.8419788600002,0.5457061504583615,2572.3225476300004,0.9213605038822367,3205.1217498200003,1.176266724198619,0
2021-05-10 13:00:00,710469,1290.14149145,0.6884895105223767,1934.7911887,0.6873827696879652,2572.85514094,0.8724870676506177,3205.93143524,1.1385487601730784,0
2021-05-10 14:00:00,768364,1287.75246904,0.9096207803967991,1933.5617636200002,0.8367130395914533,2572.5064729200003,0.9019646840670266,3206.29528978,1.1198608291392385,1
2021-05-10 15:00:00,533669,1285.1850134200001,0.8944156535331549,1932.60017326,0.9136287947717748,2572.33657429,0.9130488081490837,3206.90718674,1.09316090296211,0
2021-05-10 16:00:00,281091,1282.9248594399999,0.9172261346593964,1930.9645355100001,1.0078178184690239,2572.15640971,0.9267492430730392,3207.54840234,1.0579727322630805,0
2021-05-10 17:00:00,325899,1280.9819200499999,0.9827784823724561,1927.72299888,1.0230375571582484,2571.7481967100002,0.9599576472929098,3208.2287654799998,1.0108260440279293,0
2021-05-10 18:00:00,817504,1277.77012229,1.1114939277641793,1924.66980841,1.2055393623649537,2569.3195056600002,1.1264001888600321,3207.3834579,1.076157686342646,0
2021-05-10 19:00:00,1312227,1274.45919497,1.175903448392253,1921.00201467,1.3294340445664892,2566.8113092500002,1.279322819623527,3205.75601855,1.1780330598497775,0
2021-05-10 20:00:00,9701,1270.67244575,1.1630643211797576,1916.4222289699999,1.3837753547690683,2563.83738881,1.4383259842168166,3203.5737898400002,1.3024171490783096,0
2021-05-10 21:00:00,1099,1267.0740427,1.0987542830147097,1912.23896151,1.4389023652208592,2560.27863758,1.5695312023105947,3201.47051178,1.4170886357239976,0
2021-05-11 11:00:00,7117,1261.35426706,1.353827795782006,1906.42996926,1.7781449093689436,2553.17104809,1.8360360742009272,3197.19624592,1.7302202890393856,0
2021-05-11 12:00:00,13063,1255.9517060100002,1.8207533568619223,1899.19351134,2.124255409115208,2546.0931974600003,2.2070403706600845,3190.74289471,2.0960357895734036,1
2021-05-11 13:00:00,1277181,1252.52182322,1.8424105854759292,1893.73147256,2.1416621988511264,2540.27429226,2.2948099429685485,3186.08358684,2.2395248694102876,0
2021-05-11 14:00:00,1348857,1248.2691650699999,1.7783746775539964,1887.70439527,2.116540316070194,2533.45417849,2.3373664405062784,3180.86933833,2.3872856401742095,1
2021-05-11 15:00:00,807367,1245.11684504,1.5807444090779776,1882.8767856700001,1.987380700244973,2528.04170448,2.3116729834443674,3176.08138055,2.4454268733200983,0
2021-05-11 16:00:00,558891,1242.05374162,1.3368670669352831,1877.95995947,1.8079575986758483,2523.03566167,2.3004319696861346,3169.7767405,2.4338562836336584,1
2021-05-11 17:00:00,477176,1240.9236646299998,1.2148196311476893,1875.4519815899998,1.7097527807306205,2518.6937869199996,2.203871252985682,3165.5934730400004,2.4189019104336733,0
2021-05-11 18:00:00,605651,1239.82332651,1.0909302092717001,1873.0728721399998,1.6184430139457433,2514.28252148,2.0918144726688506,3160.82534118,2.3765519129960473,1
2021-05-11 19:00:00,969736,1239.1789843699999,1.014304204600799,1870.41619992,1.4580831793996074,2509.85143012,1.9334410311544534,3155.60121334,2.279490082764725,0
2021-05-11 20:00:00,500,1238.67342362,0.9499815667391267,1867.98752569,1.285416494001299,2505.74746632,1.7669076729816648,3150.91238513,2.194014209558447,1
2021-05-12 11:00:00,1544,1239.7341099199998,0.9093278515244221,1865.18215913,1.101800916399018,2501.08837698,1.57795839647226,3146.16407918,2.142675533401859,0
2021-05-12 12:00:00,4242,1240.844361,0.6677046190273914,1862.26775005,1.053807420953793,2496.79606701,1.543412894018338,3140.03787234,2.0970785316457436,0
2021-05-12 13:00:00,883133,1240.13062816,0.7568808662144537,1859.40290575,1.0004852766159578,2492.6524513799995,1.5110678422208037,3133.86210072,2.0346993698563307,0
2021-05-12 14:00:00,1106434,1239.040203,0.9480665583757315,1856.07215252,1.0276186741210525,2487.30936807,1.4656004209095583,3126.74459827,1.9733215783874076,0
2021-05-12 15:00:00,682945,1236.7304842400001,1.1670884477597396,1852.53322721,1.0566330804272817,2481.84732928,1.41912106527392,3119.60726991,1.9163267942473858,1
2021-05-12 16:00:00,733533,1234.8965873700001,1.2716965716173971,1851.50227978,1.118517767782678,2476.95032899,1.3219020262572139,3112.8565468399997,1.8006216383276172,0
2021-05-12 17:00:00,581530,1231.7145284800001,1.2985598283609365,1851.21480406,1.1481998361903516,2472.63819311,1.3118650586330456,3107.16651007,1.7892038983053682,1
2021-05-12 18:00:00,591698,1228.76046758,1.2588651939061517,1849.3115165,1.2280525429080584,2468.58379409,1.2792509129593728,3101.83333972,1.7657066474956529,1
2021-05-12 19:00:00,1535490,1225.7568419000002,1.1104359475047738,1847.9038767499999,1.2907842675221202,2464.93582627,1.2431840390132467,3096.17304182,1.680721356991492,0
2021-05-12 20:00:00,3410,1222.2873072799998,0.8656028435315791,1845.1579879299998,1.3551541142252286,2460.9607309,1.2202424214595269,3090.2748329700003,1.6036380115072149,0
2021-05-12 21:00:00,147,1219.39272411,0.6034340941497568,1842.52114162,1.4054723326130054,2459.12683403,1.2857045470257684,3084.57488324,1.5139853461525772,1
2021-05-12 22:00:00,4628,1218.16351756,0.4633168553390268,1839.50760298,1.313171214881391,2459.00787856,1.2909698650949117,3080.43126761,1.4460828521044358,1
2021-05-13 11:00:00,6046,1217.61830498,0.3379285859383769,1837.19788422,1.1887098585449072,2457.7489331399997,1.28807923348032,3077.02121073,1.3545933838361581,1
2021-05-13 12:00:00,2044,1218.07430096,0.40746550396802506,1834.96746911,1.0098980872423524,2457.11450396,1.2888627676536233,3074.1464534799998,1.268926395059854,1
2021-05-13 13:00:00,932717,1220.5822788399998,0.8674576034977998,1834.44208243,0.9250212362298769,2457.31276308,1.2991784880424337,3073.11550605,1.2061227148511398,1
2021-05-13 14:00:00,796275,1223.4570360999999,1.2514951608156344,1835.22520596,1.049626891989544,2458.35362347,1.3610026767135255,3074.95931588,1.2700217102601685,0
2021-05-13 15:00:00,634637,1225.60814756,1.3009707350291861,1835.97859062,1.1017958189191295,2457.3226760400003,1.3033042365929777,3076.82295162,1.2593092312253202,1
2021-05-13 16:00:00,385979,1227.84847562,1.3291171626989349,1837.02936396,1.1668197157483997,2456.6089432000003,1.2608107781026294,3077.15999212,1.2670194017166065,0
2021-05-13 17:00:00,615399,1229.7021984,1.2977940361604232,1838.5658721500001,1.1962241276009646,2455.4590403,1.1928366915404296,3077.60607515,1.2712121962225076,1
